Fecha,ID_Insumo,Stock_Actual,Consumo_Diario,Lead_Time,Ocupacion_Albergue,Pacientes_Alto_Riesgo,Ocupacion_Total
2024-01-11,alimentos,552,18.68,11,6.08,0,1
2024-01-12,alimentos,523,26.64,11,0.0,0,1
2024-01-13,alimentos,489,16.21,11,0.0,1,1
2024-01-14,alimentos,457,15.75,11,2.8,0,1
2024-01-15,alimentos,427,19.27,11,0.43,0,1
2024-01-16,alimentos,408,19.18,11,0.04,0,1
2024-01-17,alimentos,383,23.95,11,3.4,0,1
2024-01-18,alimentos,364,13.6,11,0.0,0,1
2024-01-19,alimentos,347,7.58,11,1.62,0,1
2024-01-20,alimentos,327,20.42,11,0.0,0,1
2024-01-21,alimentos,308,28.55,11,1.04,0,1
2024-01-22,alimentos,284,19.53,11,2.82,1,1
2024-01-23,alimentos,258,22.08,11,0.0,0,1
2024-01-24,alimentos,235,19.7,11,0.36,0,1
2024-01-25,alimentos,203,23.83,11,2.72,0,1
2024-01-26,alimentos,595,18.63,11,0.0,0,1
2024-01-27,alimentos,579,19.73,11,2.09,0,1
2024-01-28,alimentos,551,28.69,11,0.0,1,1
2024-01-29,alimentos,533,25.82,11,2.48,0,1
2024-01-30,alimentos,508,16.64,11,0.23,0,1
2024-01-31,alimentos,484,16.77,11,0.0,0,1
2024-02-01,alimentos,455,17.12,11,0.93,0,1
2024-02-02,alimentos,427,14.88,11,2.99,1,1
2024-02-03,alimentos,402,17.34,11,0.0,0,1
2024-02-04,alimentos,373,19.49,11,0.0,0,1
2024-02-05,alimentos,342,16.23,11,2.96,0,1
2024-02-06,alimentos,315,22.66,11,0.39,0,1
2024-02-07,alimentos,293,11.73,11,0.0,0,1
2024-02-08,alimentos,262,14.2,11,0.0,0,1
2024-02-09,alimentos,236,23.4,11,2.48,0,1
2024-02-10,alimentos,211,29.6,11,2.17,0,1
2024-02-11,alimentos,578,21.36,11,0.0,0,1
2024-02-12,alimentos,554,15.93,11,0.0,0,1
2024-02-13,alimentos,534,14.53,11,2.39,0,1
2024-02-14,alimentos,508,18.22,11,1.59,0,1
2024-02-15,alimentos,485,26.43,11,0.0,0,1
2024-02-16,alimentos,455,22.67,11,1.04,0,1
2024-02-17,alimentos,430,13.91,11,0.29,0,1
2024-02-18,alimentos,405,21.91,11,2.72,0,1
2024-02-19,alimentos,380,27.27,11,3.79,0,1
2024-02-20,alimentos,360,26.0,11,0.0,0,1
2024-02-21,alimentos,336,26.75,11,5.84,0,1
2024-02-22,alimentos,315,24.1,11,0.0,0,1
2024-02-23,alimentos,284,13.69,11,0.28,0,1
2024-02-24,alimentos,245,16.06,11,0.61,0,1
2024-02-25,alimentos,210,28.8,11,1.98,0,1
2024-02-26,alimentos,460,18.4,11,2.48,0,1
2024-02-27,alimentos,425,10.62,11,2.9,0,1
2024-02-28,alimentos,398,23.13,11,2.12,0,1
2024-02-29,alimentos,373,25.41,11,1.24,0,1
2024-03-01,alimentos,343,19.7,11,0.21,0,1
2024-03-02,alimentos,311,22.85,11,0.0,0,1
2024-03-03,alimentos,287,15.96,11,0.05,0,1
2024-03-04,alimentos,254,17.78,11,0.27,0,1
2024-03-05,alimentos,220,11.06,11,0.0,0,1
2024-03-06,alimentos,191,14.73,11,2.16,0,1
2024-03-07,alimentos,456,27.28,11,0.0,0,1
2024-03-08,alimentos,424,3.53,11,1.75,0,1
2024-03-09,alimentos,396,18.16,11,1.31,0,1
2024-03-10,alimentos,365,17.43,11,0.0,0,1
2024-03-11,alimentos,337,23.07,11,0.0,0,1
2024-03-12,alimentos,306,9.43,11,0.0,0,1
2024-03-13,alimentos,278,16.28,11,0.0,0,1
2024-03-14,alimentos,254,17.16,11,3.49,0,1
2024-03-15,alimentos,227,22.13,11,1.05,0,1
2024-03-16,alimentos,200,20.05,11,0.0,0,1
2024-03-17,alimentos,649,11.82,11,2.0,0,1
2024-03-18,alimentos,608,18.41,11,3.66,0,1
2024-03-19,alimentos,577,16.21,11,0.0,0,1
2024-03-20,alimentos,553,22.42,11,0.46,0,1
2024-03-21,alimentos,528,18.87,11,0.0,0,1
2024-03-22,alimentos,496,28.84,11,1.79,0,1
2024-03-23,alimentos,465,16.78,11,1.59,0,1
2024-03-24,alimentos,442,17.26,11,1.12,0,1
2024-03-25,alimentos,416,17.44,11,0.79,0,1
2024-03-26,alimentos,379,19.13,11,0.0,0,1
2024-03-27,alimentos,357,24.31,11,0.0,0,1
2024-03-28,alimentos,328,17.89,11,0.55,0,1
2024-03-29,alimentos,297,18.12,11,0.0,0,1
2024-03-30,alimentos,261,21.89,11,1.07,0,1
2024-03-31,alimentos,239,15.37,11,0.0,0,1
2024-04-01,alimentos,209,23.25,11,0.0,0,1
2024-04-02,alimentos,604,18.21,11,0.0,0,1
2024-04-03,alimentos,570,15.59,11,0.0,0,1
2024-04-04,alimentos,532,10.9,11,0.0,0,1
2024-04-05,alimentos,509,14.59,11,1.13,0,1
2024-04-06,alimentos,472,19.07,11,3.7,0,1
2024-04-07,alimentos,442,19.64,11,3.61,0,1
2024-04-08,alimentos,410,18.68,11,1.05,0,1
2024-04-09,alimentos,368,12.7,11,1.2,0,1
2024-04-10,alimentos,346,19.04,11,2.4,0,1
2024-04-11,alimentos,323,12.33,11,0.0,0,1
2024-04-12,alimentos,274,13.75,11,0.0,0,1
2024-04-13,alimentos,245,25.53,11,0.0,0,1
2024-04-14,alimentos,213,19.42,11,0.0,0,1
2024-04-15,alimentos,184,22.21,11,1.64,0,1
2024-04-16,alimentos,433,27.1,11,0.0,0,1
2024-04-17,alimentos,409,19.65,11,1.45,0,1
2024-04-18,alimentos,380,24.74,11,0.0,0,1
2024-04-19,alimentos,351,21.88,11,0.0,0,1
2024-04-20,alimentos,324,16.34,11,2.75,0,1
2024-04-21,alimentos,277,19.22,11,2.43,0,1
2024-04-22,alimentos,250,16.18,11,1.33,0,1
2024-04-23,alimentos,215,22.99,11,3.23,0,1
2024-04-24,alimentos,184,24.92,11,0.62,0,1
2024-04-25,alimentos,642,13.1,11,0.17,0,1
2024-04-26,alimentos,614,15.54,11,0.0,0,1
2024-04-27,alimentos,569,18.15,11,0.0,0,1
2024-04-28,alimentos,534,15.86,11,0.34,0,1
2024-04-29,alimentos,508,18.76,11,0.05,0,1
2024-04-30,alimentos,480,21.75,11,0.0,0,1
2024-05-01,alimentos,465,26.36,11,0.0,0,1
2024-05-02,alimentos,433,17.41,11,2.02,0,1
2024-05-03,alimentos,412,17.17,11,1.64,0,1
2024-05-04,alimentos,383,21.79,11,1.84,0,1
2024-05-05,alimentos,354,19.67,11,0.0,0,1
2024-05-06,alimentos,318,12.14,11,2.39,0,1
2024-05-07,alimentos,287,15.62,11,1.48,0,1
2024-05-08,alimentos,267,18.17,11,0.0,0,1
2024-05-09,alimentos,239,23.81,11,0.92,0,1
2024-05-10,alimentos,217,25.47,11,0.0,0,1
2024-05-11,alimentos,190,14.61,11,3.73,0,1
2024-05-12,alimentos,547,16.06,11,0.69,0,1
2024-05-13,alimentos,517,24.22,11,0.0,0,1
2024-05-14,alimentos,495,17.6,11,2.38,0,1
2024-05-15,alimentos,469,21.69,11,0.0,0,1
2024-05-16,alimentos,440,18.95,11,0.92,0,1
2024-05-17,alimentos,414,20.06,11,1.42,0,1
2024-05-18,alimentos,395,17.83,11,1.8,0,1
2024-05-19,alimentos,371,25.48,11,0.0,0,1
2024-05-20,alimentos,338,12.14,11,0.1,0,1
2024-05-21,alimentos,312,17.92,11,3.18,0,1
2024-05-22,alimentos,289,25.02,11,1.13,0,1
2024-05-23,alimentos,261,18.83,11,1.81,0,1
2024-05-24,alimentos,239,19.32,11,0.0,0,1
2024-05-25,alimentos,208,24.66,11,1.05,0,1
2024-05-26,alimentos,444,22.17,11,0.2,0,1
2024-05-27,alimentos,417,24.08,11,0.0,0,1
2024-05-28,alimentos,385,25.83,11,0.0,0,1
2024-05-29,alimentos,364,12.63,11,0.22,0,1
2024-05-30,alimentos,351,17.55,11,1.93,0,1
2024-05-31,alimentos,329,15.72,11,0.0,0,1
2024-06-01,alimentos,297,21.45,11,2.8,0,1
2024-06-02,alimentos,272,25.02,11,5.0,0,1
2024-06-03,alimentos,248,7.32,11,1.03,0,1
2024-06-04,alimentos,209,11.9,11,0.0,0,1
2024-06-05,alimentos,597,9.44,11,0.0,0,1
2024-06-06,alimentos,571,15.48,11,0.0,0,1
2024-06-07,alimentos,552,19.93,11,0.0,0,1
2024-06-08,alimentos,539,27.8,11,0.0,0,1
2024-06-09,alimentos,525,13.15,11,0.17,0,1
2024-06-10,alimentos,510,31.64,11,7.34,0,1
2024-06-11,alimentos,479,22.29,11,2.01,0,1
2024-06-12,alimentos,459,22.47,11,0.0,0,1
2024-06-13,alimentos,434,23.23,11,0.0,0,1
2024-06-14,alimentos,428,12.58,11,0.0,0,1
2024-06-15,alimentos,405,16.69,11,2.34,0,1
2024-06-16,alimentos,374,14.53,11,0.62,0,1
2024-06-17,alimentos,346,22.86,11,1.85,0,1
2024-06-18,alimentos,315,15.09,11,3.77,0,1
2024-06-19,alimentos,294,18.54,11,2.23,0,1
2024-06-20,alimentos,276,16.27,11,1.32,0,1
2024-06-21,alimentos,261,26.74,11,0.0,0,1
2024-06-22,alimentos,232,16.55,11,0.0,0,1
2024-06-23,alimentos,213,14.09,11,1.58,0,1
2024-06-24,alimentos,196,22.0,11,2.79,0,1
2024-06-25,alimentos,584,19.28,11,0.0,0,1
2024-06-26,alimentos,563,26.61,11,2.74,0,1
2024-06-27,alimentos,540,21.13,11,2.46,0,1
2024-06-28,alimentos,523,20.96,11,0.0,0,1
2024-06-29,alimentos,508,23.99,11,0.35,0,1
2024-06-30,alimentos,494,21.9,11,1.25,0,1
2024-07-01,alimentos,476,23.56,11,0.0,0,1
2024-07-02,alimentos,455,23.14,11,3.7,0,1
2024-07-03,alimentos,433,17.96,11,3.19,0,1
2024-07-04,alimentos,409,13.6,11,0.0,0,1
2024-07-05,alimentos,386,18.72,11,0.0,0,1
2024-07-06,alimentos,364,9.57,11,1.37,0,1
2024-07-07,alimentos,346,15.92,11,1.44,0,1
2024-07-08,alimentos,334,17.63,11,0.0,0,1
2024-07-09,alimentos,313,26.09,11,0.0,0,1
2024-07-10,alimentos,290,18.85,11,0.0,0,1
2024-07-11,alimentos,275,28.37,11,0.53,0,1
2024-07-12,alimentos,256,21.96,11,0.0,0,1
2024-07-13,alimentos,237,11.46,11,0.0,0,1
2024-07-14,alimentos,225,25.34,11,0.65,0,1
2024-07-15,alimentos,207,24.82,11,3.49,0,1
2024-07-16,alimentos,664,11.22,11,0.0,0,1
2024-07-17,alimentos,644,23.24,11,0.09,0,1
2024-07-18,alimentos,629,26.83,11,0.0,0,1
2024-07-19,alimentos,610,8.9,11,0.0,0,1
2024-07-20,alimentos,598,14.23,11,1.49,0,1
2024-07-21,alimentos,576,24.37,11,0.0,0,1
2024-07-22,alimentos,557,18.73,11,0.0,0,1
2024-07-23,alimentos,536,27.04,11,0.17,0,1
2024-07-24,alimentos,518,24.39,11,2.09,0,1
2024-07-25,alimentos,502,23.83,11,0.0,0,1
2024-07-26,alimentos,484,25.52,11,1.5,0,1
2024-07-27,alimentos,473,15.59,11,1.73,0,1
2024-07-28,alimentos,441,18.13,11,1.54,0,1
2024-07-29,alimentos,432,29.42,11,0.0,0,1
2024-07-30,alimentos,415,17.93,11,1.04,0,1
2024-07-31,alimentos,404,25.16,11,1.38,0,1
2024-08-01,alimentos,383,18.7,11,0.0,0,1
2024-08-02,alimentos,362,15.85,11,2.29,0,1
2024-08-03,alimentos,348,14.75,11,1.16,0,1
2024-08-04,alimentos,337,22.45,11,0.79,0,1
2024-08-05,alimentos,323,26.21,11,0.7,0,1
2024-08-06,alimentos,311,22.13,11,1.49,0,1
2024-08-07,alimentos,296,20.96,11,0.0,0,1
2024-08-08,alimentos,287,13.95,11,0.0,0,1
2024-08-09,alimentos,267,19.69,11,1.35,0,1
2024-08-10,alimentos,254,20.59,11,2.6,0,1
2024-08-11,alimentos,238,15.29,11,0.37,0,1
2024-08-12,alimentos,231,21.86,11,0.0,0,1
2024-08-13,alimentos,223,16.25,11,0.72,0,1
2024-08-14,alimentos,210,17.73,11,2.0,0,1
2024-08-15,alimentos,396,23.56,11,1.44,0,1
2024-08-16,alimentos,384,27.69,11,3.43,0,1
2024-08-17,alimentos,369,27.25,11,2.37,0,1
2024-08-18,alimentos,356,18.99,11,2.53,0,1
2024-08-19,alimentos,343,22.44,11,1.39,0,1
2024-08-20,alimentos,330,22.88,11,1.12,0,1
2024-08-21,alimentos,309,22.85,11,0.0,0,1
2024-08-22,alimentos,291,20.35,11,0.76,0,1
2024-08-23,alimentos,280,26.19,11,1.48,0,1
2024-08-24,alimentos,263,16.65,11,0.0,0,1
2024-08-25,alimentos,247,14.01,11,0.0,0,1
2024-08-26,alimentos,247,21.49,11,0.69,0,1
2024-08-27,alimentos,230,18.16,11,0.0,0,1
2024-08-28,alimentos,221,29.31,11,2.88,0,1
2024-08-29,alimentos,216,17.39,11,0.0,0,1
2024-08-30,alimentos,199,24.89,11,0.0,0,1
2024-08-31,alimentos,599,22.09,11,1.42,0,1
2024-09-01,alimentos,587,12.73,11,3.67,0,1
2024-09-02,alimentos,581,22.69,11,2.14,0,1
2024-09-03,alimentos,574,16.47,11,2.76,0,1
2024-09-04,alimentos,571,31.74,11,0.86,0,1
2024-09-05,alimentos,561,15.78,11,0.05,0,1
2024-09-06,alimentos,546,15.11,11,0.0,0,1
2024-09-07,alimentos,534,8.82,11,1.11,0,1
2024-09-08,alimentos,522,15.9,11,3.65,0,1
2024-09-09,alimentos,504,23.36,11,0.0,0,1
2024-09-10,alimentos,487,14.57,11,1.26,0,1
2024-09-11,alimentos,484,22.3,11,0.95,0,1
2024-09-12,alimentos,481,21.02,11,4.74,0,1
2024-09-13,alimentos,467,14.85,11,1.98,0,1
2024-09-14,alimentos,456,19.14,11,0.82,0,1
2024-09-15,alimentos,452,15.02,11,2.88,0,1
2024-09-16,alimentos,444,24.02,11,0.0,0,1
2024-09-17,alimentos,432,10.62,11,3.44,0,1
2024-09-18,alimentos,417,23.42,11,0.0,0,1
2024-09-19,alimentos,409,16.12,11,0.0,0,1
2024-09-20,alimentos,407,20.31,11,0.55,0,1
2024-09-21,alimentos,402,22.06,11,4.24,0,1
2024-09-22,alimentos,392,20.44,11,0.0,0,1
2024-09-23,alimentos,381,30.04,11,2.03,0,1
2024-09-24,alimentos,373,17.64,11,1.14,0,1
2024-09-25,alimentos,363,12.89,11,0.0,0,1
2024-09-26,alimentos,354,30.59,11,0.0,0,1
2024-09-27,alimentos,337,21.59,11,1.71,0,1
2024-09-28,alimentos,334,20.5,11,0.0,0,1
2024-09-29,alimentos,320,30.95,11,1.21,0,1
2024-09-30,alimentos,315,13.21,11,1.04,0,1
2024-10-01,alimentos,313,19.34,11,0.78,0,1
2024-10-02,alimentos,298,14.33,11,2.43,0,1
2024-10-03,alimentos,291,19.22,11,0.0,0,1
2024-10-04,alimentos,280,12.61,11,0.0,0,1
2024-10-05,alimentos,266,20.23,11,0.0,0,1
2024-10-06,alimentos,260,19.87,11,0.3,0,1
2024-10-07,alimentos,249,19.61,11,0.0,0,1
2024-10-08,alimentos,240,8.44,11,1.3,0,1
2024-10-09,alimentos,223,23.63,11,0.26,0,1
2024-10-10,alimentos,206,18.64,11,0.0,0,1
2024-10-11,alimentos,659,32.94,11,2.06,0,1
2024-10-12,alimentos,654,17.45,11,1.03,0,1
2024-10-13,alimentos,649,16.63,11,0.0,0,1
2024-10-14,alimentos,633,20.62,11,0.0,0,1
2024-10-15,alimentos,618,13.65,11,0.69,0,1
2024-10-16,alimentos,608,25.95,11,5.66,0,1
2024-10-17,alimentos,595,15.15,11,1.43,0,1
2024-10-18,alimentos,587,15.7,11,0.0,0,1
2024-10-19,alimentos,571,24.05,11,2.79,0,1
2024-10-20,alimentos,555,21.16,11,2.24,0,1
2024-10-21,alimentos,555,21.06,11,2.76,0,1
2024-10-22,alimentos,552,13.3,11,0.0,0,1
2024-10-23,alimentos,544,24.96,11,0.0,0,1
2024-10-24,alimentos,538,14.94,11,0.0,0,1
2024-10-25,alimentos,538,11.47,11,2.79,0,1
2024-10-26,alimentos,533,21.95,11,0.0,0,1
2024-10-27,alimentos,517,19.03,11,0.0,0,1
2024-10-28,alimentos,500,18.9,11,3.02,0,1
2024-10-29,alimentos,485,23.45,11,2.18,0,1
2024-10-30,alimentos,472,18.5,11,0.0,0,1
2024-10-31,alimentos,450,11.35,11,1.26,0,1
2024-11-01,alimentos,433,18.4,11,1.46,0,1
2024-11-02,alimentos,414,21.54,11,0.0,0,1
2024-11-03,alimentos,407,20.99,11,4.05,0,1
2024-11-04,alimentos,383,19.2,11,2.21,0,1
2024-11-05,alimentos,371,32.16,11,0.0,0,1
2024-11-06,alimentos,358,28.4,11,0.0,0,1
2024-11-07,alimentos,334,14.1,11,0.31,0,1
2024-11-08,alimentos,323,13.25,11,0.0,0,1
2024-11-09,alimentos,311,26.73,11,0.88,0,1
2024-11-10,alimentos,305,25.43,11,0.0,0,1
2024-11-11,alimentos,292,27.5,11,1.85,0,1
2024-11-12,alimentos,280,17.88,11,0.49,0,1
2024-11-13,alimentos,265,19.3,11,0.0,0,1
2024-11-14,alimentos,247,11.21,11,2.4,0,1
2024-11-15,alimentos,227,20.82,11,0.18,0,1
2024-11-16,alimentos,212,16.91,11,2.89,0,1
2024-11-17,alimentos,564,16.2,11,0.0,0,1
2024-11-18,alimentos,541,24.72,11,3.22,0,1
2024-11-19,alimentos,521,19.32,11,0.5,0,1
2024-11-20,alimentos,507,24.22,11,0.91,0,1
2024-11-21,alimentos,492,19.56,11,2.7,0,1
2024-11-22,alimentos,483,22.84,11,0.0,0,1
2024-11-23,alimentos,465,13.54,11,3.16,0,1
2024-11-24,alimentos,452,15.17,11,4.78,0,1
2024-11-25,alimentos,449,22.37,11,0.0,0,1
2024-11-26,alimentos,435,28.56,11,2.02,0,1
2024-11-27,alimentos,417,22.43,11,0.0,0,1
2024-11-28,alimentos,403,20.18,11,0.58,0,1
2024-11-29,alimentos,387,27.61,11,1.38,0,1
2024-11-30,alimentos,366,19.01,11,1.93,0,1
2024-12-01,alimentos,354,16.12,11,0.0,0,1
2024-12-02,alimentos,336,20.13,11,0.0,0,1
2024-12-03,alimentos,316,21.96,11,3.76,0,1
2024-12-04,alimentos,308,13.77,11,0.0,0,1
2024-12-05,alimentos,300,20.75,11,0.35,0,1
2024-12-06,alimentos,276,11.48,11,1.08,0,1
2024-12-07,alimentos,259,18.6,11,1.38,0,1
2024-12-08,alimentos,246,19.32,11,4.1,0,1
2024-12-09,alimentos,230,19.94,11,0.0,0,1
2024-12-10,alimentos,218,10.31,11,0.14,0,1
2024-12-11,alimentos,198,20.6,11,0.0,0,1
2024-12-12,alimentos,405,24.47,11,0.54,0,1
2024-12-13,alimentos,390,27.14,11,1.87,0,1
2024-12-14,alimentos,373,27.36,11,6.29,0,1
2024-12-15,alimentos,358,20.23,11,2.26,0,1
2024-12-16,alimentos,340,32.49,11,3.02,0,1
2024-12-17,alimentos,325,16.3,11,2.58,0,1
2024-12-18,alimentos,306,16.46,11,3.69,0,1
2024-12-19,alimentos,290,20.19,11,0.0,0,1
2024-12-20,alimentos,269,24.24,11,1.74,0,1
2024-12-21,alimentos,253,23.32,11,0.0,0,1
2024-12-22,alimentos,240,8.26,11,4.67,0,1
2024-12-23,alimentos,220,15.28,11,1.3,0,1
2024-12-24,alimentos,200,23.94,11,1.07,0,1
2024-12-25,alimentos,500,15.66,11,1.5,0,1
2024-12-26,alimentos,477,19.46,11,0.0,0,1
2024-12-27,alimentos,450,21.9,11,0.0,0,1
2024-12-28,alimentos,428,22.52,11,0.0,0,1
2024-12-29,alimentos,408,24.4,11,0.0,0,1
2024-12-30,alimentos,390,26.46,11,0.03,0,1
2024-01-01,alimentos,667,23.26,12,0.0,0,1
2024-01-02,alimentos,648,13.96,12,1.24,0,1
2024-01-03,alimentos,633,23.03,12,1.46,0,1
2024-01-04,alimentos,616,25.91,12,1.52,1,1
2024-01-05,alimentos,604,22.37,12,0.03,0,1
2024-01-06,alimentos,584,26.55,12,2.07,0,1
2024-01-07,alimentos,565,21.29,12,0.0,0,1
2024-01-08,alimentos,538,19.47,12,4.02,0,1
2024-01-09,alimentos,525,15.86,12,0.97,0,1
2024-01-10,alimentos,507,30.27,12,0.0,0,1
2024-01-11,alimentos,479,14.87,12,1.07,0,1
2024-01-12,alimentos,455,20.08,12,0.0,0,1
2024-01-13,alimentos,438,18.72,12,0.0,1,1
2024-01-14,alimentos,411,13.43,12,1.1,0,1
2024-01-15,alimentos,392,24.54,12,0.0,0,1
2024-01-16,alimentos,360,22.59,12,3.62,0,1
2024-01-17,alimentos,328,21.32,12,0.0,0,1
2024-01-18,alimentos,680,16.96,12,1.99,0,1
2024-01-19,alimentos,660,22.92,12,0.0,0,1
2024-01-20,alimentos,641,18.79,12,2.29,0,1
2024-01-21,alimentos,618,22.51,12,2.06,0,1
2024-01-22,alimentos,595,27.68,12,0.0,1,1
2024-01-23,alimentos,582,7.88,12,2.27,0,1
2024-01-24,alimentos,561,25.11,12,1.46,0,1
2024-01-25,alimentos,544,31.97,12,1.37,0,1
2024-01-26,alimentos,524,28.7,12,0.57,0,1
2024-01-27,alimentos,497,23.96,12,0.03,0,1
2024-01-28,alimentos,465,26.62,12,0.0,1,1
2024-01-29,alimentos,438,15.85,12,0.38,0,1
2024-01-30,alimentos,406,21.3,12,0.41,0,1
2024-01-31,alimentos,391,19.35,12,0.07,0,1
2024-02-01,alimentos,360,17.76,12,0.0,0,1
2024-02-02,alimentos,332,25.44,12,3.0,1,1
2024-02-03,alimentos,656,19.11,12,1.11,0,1
2024-02-04,alimentos,625,10.83,12,0.0,0,1
2024-02-05,alimentos,605,22.29,12,0.0,0,1
2024-02-06,alimentos,584,19.96,12,0.0,0,1
2024-02-07,alimentos,560,23.57,12,0.0,0,1
2024-02-08,alimentos,527,18.05,12,2.92,0,1
2024-02-09,alimentos,511,11.49,12,0.58,0,1
2024-02-10,alimentos,496,15.23,12,0.0,0,1
2024-02-11,alimentos,473,15.52,12,1.84,0,1
2024-02-12,alimentos,446,14.96,12,1.95,0,1
2024-02-13,alimentos,418,17.29,12,0.69,0,1
2024-02-14,alimentos,388,23.74,12,2.15,0,1
2024-02-15,alimentos,353,13.19,12,1.9,0,1
2024-02-16,alimentos,733,24.52,12,2.22,0,1
2024-02-17,alimentos,699,13.75,12,0.55,0,1
2024-02-18,alimentos,679,18.19,12,0.0,0,1
2024-02-19,alimentos,646,19.92,12,0.0,0,1
2024-02-20,alimentos,609,18.6,12,2.08,0,1
2024-02-21,alimentos,587,23.21,12,3.42,0,1
2024-02-22,alimentos,568,19.56,12,2.41,0,1
2024-02-23,alimentos,534,19.32,12,0.5,0,1
2024-02-24,alimentos,506,8.22,12,2.46,0,1
2024-02-25,alimentos,478,22.1,12,0.0,0,1
2024-02-26,alimentos,447,29.49,12,2.97,0,1
2024-02-27,alimentos,424,17.64,12,3.97,0,1
2024-02-28,alimentos,383,23.4,12,2.6,0,1
2024-02-29,alimentos,351,15.98,12,0.0,0,1
2024-03-01,alimentos,548,25.03,12,0.0,0,1
2024-03-02,alimentos,526,22.69,12,2.6,0,1
2024-03-03,alimentos,498,18.27,12,1.65,0,1
2024-03-04,alimentos,477,17.94,12,0.0,0,1
2024-03-05,alimentos,458,23.33,12,0.0,0,1
2024-03-06,alimentos,430,20.3,12,1.63,0,1
2024-03-07,alimentos,401,13.94,12,0.0,0,1
2024-03-08,alimentos,371,12.46,12,1.41,0,1
2024-03-09,alimentos,343,23.04,12,3.34,0,1
2024-03-10,alimentos,766,16.28,12,0.98,0,1
2024-03-11,alimentos,737,20.28,12,4.27,0,1
2024-03-12,alimentos,708,23.04,12,1.84,0,1
2024-03-13,alimentos,687,14.09,12,0.8,0,1
2024-03-14,alimentos,660,15.03,12,2.41,0,1
2024-03-15,alimentos,626,28.21,12,2.78,0,1
2024-03-16,alimentos,585,18.04,12,0.0,0,1
2024-03-17,alimentos,556,25.2,12,0.31,0,1
2024-03-18,alimentos,533,32.64,12,0.0,0,1
2024-03-19,alimentos,505,21.3,12,0.0,0,1
2024-03-20,alimentos,479,15.79,12,0.35,0,1
2024-03-21,alimentos,449,20.74,12,1.47,0,1
2024-03-22,alimentos,419,19.16,12,0.03,0,1
2024-03-23,alimentos,392,20.44,12,1.18,0,1
2024-03-24,alimentos,356,23.69,12,0.0,0,1
2024-03-25,alimentos,749,24.26,12,0.0,0,1
2024-03-26,alimentos,719,10.08,12,1.28,0,1
2024-03-27,alimentos,689,26.05,12,0.0,0,1
2024-03-28,alimentos,665,21.47,12,0.39,0,1
2024-03-29,alimentos,633,17.23,12,0.0,0,1
2024-03-30,alimentos,598,23.77,12,0.0,0,1
2024-03-31,alimentos,567,14.85,12,0.0,0,1
2024-04-01,alimentos,547,15.08,12,3.74,0,1
2024-04-02,alimentos,511,25.39,12,0.84,0,1
2024-04-03,alimentos,485,20.44,12,0.0,0,1
2024-04-04,alimentos,459,27.94,12,0.0,0,1
2024-04-05,alimentos,426,16.67,12,2.15,0,1
2024-04-06,alimentos,403,21.56,12,0.92,0,1
2024-04-07,alimentos,369,22.04,12,1.93,0,1
2024-04-08,alimentos,341,22.13,12,1.59,0,1
2024-04-09,alimentos,582,23.2,12,2.56,0,1
2024-04-10,alimentos,552,22.4,12,0.0,0,1
2024-04-11,alimentos,525,20.2,12,0.51,0,1
2024-04-12,alimentos,506,10.39,12,0.0,0,1
2024-04-13,alimentos,470,24.42,12,4.27,0,1
2024-04-14,alimentos,439,8.23,12,0.17,0,1
2024-04-15,alimentos,404,13.93,12,3.11,0,1
2024-04-16,alimentos,372,16.58,12,1.94,0,1
2024-04-17,alimentos,341,24.62,12,0.0,0,1
2024-04-18,alimentos,775,18.99,12,3.32,0,1
2024-04-19,alimentos,750,29.47,12,0.22,0,1
2024-04-20,alimentos,719,13.17,12,2.89,0,1
2024-04-21,alimentos,685,14.6,12,0.0,0,1
2024-04-22,alimentos,652,8.85,12,1.54,0,1
2024-04-23,alimentos,631,14.37,12,0.37,0,1
2024-04-24,alimentos,600,16.94,12,1.04,0,1
2024-04-25,alimentos,570,27.42,12,0.0,0,1
2024-04-26,alimentos,543,25.33,12,0.0,0,1
2024-04-27,alimentos,510,21.29,12,0.0,0,1
2024-04-28,alimentos,480,18.54,12,3.27,0,1
2024-04-29,alimentos,443,23.92,12,0.0,0,1
2024-04-30,alimentos,418,26.46,12,0.0,0,1
2024-05-01,alimentos,390,16.87,12,0.0,0,1
2024-05-02,alimentos,369,17.36,12,2.49,0,1
2024-05-03,alimentos,328,17.94,12,3.64,0,1
2024-05-04,alimentos,513,11.43,12,3.52,0,1
2024-05-05,alimentos,487,26.15,12,0.0,0,1
2024-05-06,alimentos,460,17.18,12,0.0,0,1
2024-05-07,alimentos,426,18.65,12,0.0,0,1
2024-05-08,alimentos,392,27.38,12,2.08,0,1
2024-05-09,alimentos,361,17.4,12,1.56,0,1
2024-05-10,alimentos,337,26.43,12,3.04,0,1
2024-05-11,alimentos,736,11.36,12,0.0,0,1
2024-05-12,alimentos,708,22.91,12,0.0,0,1
2024-05-13,alimentos,671,17.87,12,1.29,0,1
2024-05-14,alimentos,652,12.2,12,0.0,0,1
2024-05-15,alimentos,630,14.42,12,2.67,0,1
2024-05-16,alimentos,603,20.8,12,0.0,0,1
2024-05-17,alimentos,576,15.3,12,4.74,0,1
2024-05-18,alimentos,550,22.02,12,0.28,0,1
2024-05-19,alimentos,531,16.37,12,0.0,0,1
2024-05-20,alimentos,503,12.0,12,4.71,0,1
2024-05-21,alimentos,478,24.95,12,0.0,0,1
